File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
5584,1/1/2006 13:58,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4052,0.5094,0.7148,0.0516,30.1672,0.1731,0.0211,0.0047,0.0762,0.0034,0.0618,0.0151,0.2723,0.0034,2.5387,0.0566,0.0051,0.0003,0.0001,0,0.0037,0.0003,1.8067,0.0283,17.7928,0.0345,< LOD,0.0001,0.0019,0.0003,0.0074,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0043,0.0004,0.0016,0.0004,< LOD,0.0002,< LOD,0.0016,< LOD,0.0271,< LOD,0.0001,0.0101,0.0009,Passed,,,,,,
5585,1/1/2006 14:00,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.3697,0.5313,0.6153,0.0515,31.3243,0.1807,0.0166,0.0049,0.06,0.0034,0.08,0.0176,0.4236,0.0034,2.901,0.0644,0.0023,0.0003,0.0003,0,0.0026,0.0003,2.9161,0.0401,23.6771,0.0424,< LOD,0.0002,0.0014,0.0003,0.0047,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.007,0.0005,0.0011,0.0004,< LOD,0.0002,0.0027,0.0016,< LOD,0.0302,0.0002,0.0001,0.017,0.0011,Passed,,,,,,
5586,1/1/2006 14:01,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.3061,0.5126,0.627,0.0504,31.2896,0.1805,0.02,0.0049,0.0639,0.0034,0.0818,0.0176,0.4253,0.0034,2.9227,0.0647,0.0026,0.0003,0.0003,0,0.0023,0.0003,2.9307,0.0402,23.7342,0.0424,< LOD,0.0001,0.0013,0.0003,0.0049,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0067,0.0005,0.0014,0.0004,< LOD,0.0002,< LOD,0.0016,< LOD,0.0304,0.0003,0.0001,0.0177,0.0011,Passed,,,,,,
5587,1/1/2006 14:02,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.522,0.5319,0.5971,0.0505,31.5765,0.1815,0.0233,0.0049,0.0616,0.0034,0.0881,0.0177,0.4341,0.0034,2.8899,0.0638,0.0026,0.0003,0.0003,0,0.0023,0.0003,2.8956,0.0397,23.4329,0.0419,< LOD,0.0002,0.0014,0.0003,0.0047,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0068,0.0005,0.0014,0.0004,< LOD,0.0002,0.002,0.0016,< LOD,0.03,< LOD,0.0001,0.0165,0.0011,Passed,,,,,,
5588,1/1/2006 14:04,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.9159,0.5261,0.6209,0.0516,31.5334,0.1815,0.0203,0.005,0.0596,0.0034,0.0775,0.0177,0.4302,0.0035,2.9408,0.0644,0.0026,0.0003,0.0003,0,0.0024,0.0003,2.9087,0.0397,23.5079,0.042,< LOD,0.0002,0.0013,0.0003,0.0049,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0066,0.0005,0.0015,0.0004,< LOD,0.0002,< LOD,0.0016,< LOD,0.0302,0.0003,0.0001,0.017,0.0011,Passed,,,,,,
5589,1/1/2006 14:05,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.9877,0.5288,0.603,0.0512,31.575,0.1816,0.0181,0.0049,0.0637,0.0034,0.0825,0.0176,0.4273,0.0034,2.9465,0.0651,0.0022,0.0003,0.0004,0,0.0033,0.0003,2.9356,0.0407,23.9955,0.0429,< LOD,0.0002,0.0013,0.0003,0.0049,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0066,0.0005,0.001,0.0004,< LOD,0.0002,0.0017,0.0016,< LOD,0.0304,< LOD,0.0001,0.0164,0.0011,Passed,,,,,,
5590,1/1/2006 14:06,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.1943,0.5256,0.5686,0.0501,31.486,0.1814,0.0175,0.005,0.0617,0.0034,0.0874,0.0177,0.4301,0.0034,2.8449,0.063,0.0025,0.0003,0.0003,0,0.0025,0.0003,2.8573,0.0389,23.1393,0.0413,< LOD,0.0002,0.0014,0.0003,0.0045,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0062,0.0005,0.0012,0.0004,0.0002,0.0002,< LOD,0.0016,< LOD,0.0297,0.0002,0.0001,0.0166,0.0011,Passed,,,,,,
5591,1/1/2006 14:08,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.8345,0.5176,0.5903,0.0507,31.3842,0.1811,0.0181,0.0049,0.0635,0.0034,0.0798,0.0176,0.4235,0.0034,2.938,0.0646,0.0028,0.0003,0.0003,0,0.0024,0.0003,2.9159,0.0401,23.8438,0.0426,< LOD,0.0002,0.0014,0.0003,0.0039,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0064,0.0005,0.0008,0.0004,< LOD,0.0002,0.0023,0.0016,< LOD,0.0305,0.0002,0.0001,0.0171,0.0011,Passed,,,,,,
5592,1/1/2006 14:09,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.2076,0.5283,0.6313,0.0517,31.5322,0.1815,0.0193,0.005,0.0619,0.0034,0.0846,0.0177,0.4285,0.0034,2.8354,0.0628,0.0029,0.0003,0.0003,0,0.0023,0.0003,2.8886,0.0391,23.09,0.0412,< LOD,0.0002,0.0013,0.0003,0.0045,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0068,0.0005,0.0009,0.0004,< LOD,0.0002,0.003,0.0016,< LOD,0.0295,0.0002,0.0001,0.0168,0.001,Passed,,,,,,
5593,1/1/2006 14:10,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.1151,0.5367,0.5825,0.0512,31.4769,0.1813,0.0201,0.0051,0.0622,0.0034,0.0817,0.0177,0.4263,0.0034,2.8625,0.0633,0.0023,0.0003,0.0004,0,0.0031,0.0003,2.8941,0.0392,23.2649,0.0415,< LOD,0.0001,0.0013,0.0003,0.0048,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0064,0.0005,0.0013,0.0004,< LOD,0.0002,0.0021,0.0016,< LOD,0.0299,< LOD,0.0001,0.0164,0.001,Passed,,,,,,
5594,1/1/2006 14:12,Supervisor,mna 364,eomycetopsis,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.2049,0.5339,0.5497,0.0505,31.5216,0.1815,0.0164,0.0051,0.0601,0.0034,0.0809,0.0177,0.4283,0.0034,2.9082,0.065,0.0023,0.0003,0.0003,0,0.0025,0.0003,2.9466,0.0405,23.885,0.0427,< LOD,0.0001,0.0014,0.0003,0.0047,0.0006,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0071,0.0005,0.0011,0.0004,< LOD,0.0002,0.0019,0.0016,< LOD,0.0305,0.0002,0.0001,0.0176,0.0011,Passed,,,,,,
5595,1/1/2006 14:21,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.6556,0.5477,0.3211,0.0382,1.3195,0.0364,0.0065,0.0062,0.058,0.0028,0.0482,0.0129,0.0945,0.002,26.6739,0.1666,0.0008,0.0003,0.0001,0,0.0002,0.0001,0.3619,0.0104,1.177,0.0087,< LOD,0.0001,0.0004,0.0002,0.0016,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0146,0.0005,< LOD,0.0001,< LOD,0.0014,0.2254,0.0296,< LOD,0.0001,< LOD,0.0008,Passed,,,,,,
5596,1/1/2006 14:22,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.7971,0.5549,0.3141,0.0382,1.363,0.0369,< LOD,0.0062,0.0566,0.0028,0.0619,0.013,0.0982,0.002,26.7603,0.1666,0.0007,0.0003,0.0001,0,< LOD,0.0001,0.3633,0.0104,1.1792,0.0087,< LOD,0.0001,0.0004,0.0002,0.0014,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.015,0.0005,< LOD,0.0001,< LOD,0.0014,0.2397,0.0294,< LOD,0.0001,0.0009,0.0008,Passed,,,,,,
5597,1/1/2006 14:23,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.442,0.5364,0.3234,0.0377,1.3297,0.0364,< LOD,0.0061,0.0602,0.0029,0.0623,0.013,0.0982,0.002,25.9167,0.1613,0.0006,0.0003,0.0001,0,< LOD,0.0001,0.3375,0.0098,1.1386,0.0084,< LOD,0.0001,0.0006,0.0002,0.0015,0.0003,0.0005,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0145,0.0005,< LOD,0.0001,< LOD,0.0014,0.2026,0.0285,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
5598,1/1/2006 14:24,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.1133,0.5383,0.3301,0.0382,1.3405,0.0365,< LOD,0.0062,0.0588,0.0029,0.0655,0.0131,0.0991,0.002,26.1963,0.1628,0.0005,0.0003,0.0001,0,< LOD,0.0001,0.3404,0.0098,1.1576,0.0085,< LOD,0.0001,0.0006,0.0002,0.0017,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0146,0.0005,< LOD,0.0001,< LOD,0.0014,0.2114,0.0288,< LOD,0.0001,0.001,0.0008,Passed,,,,,,
5599,1/1/2006 14:26,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4386,0.5468,0.3245,0.0384,1.329,0.0365,< LOD,0.0061,0.0598,0.0029,0.0581,0.013,0.0914,0.002,25.7455,0.1593,0.0006,0.0003,0.0001,0,< LOD,0.0001,0.3347,0.0095,1.128,0.0083,< LOD,0.0001,0.0004,0.0002,0.0014,0.0003,< LOD,0.0003,< LOD,0.0001,0.0003,0.0003,< LOD,0.0004,0.0141,0.0005,< LOD,0.0001,< LOD,0.0014,0.2048,0.0277,< LOD,0.0001,0.0011,0.0007,Passed,,,,,,
5600,1/1/2006 14:27,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.1901,0.5371,0.329,0.0382,1.3554,0.0367,< LOD,0.0061,0.0579,0.0028,0.0601,0.013,0.0966,0.002,26.4139,0.1638,0.0005,0.0003,0.0001,0,< LOD,0.0001,0.3533,0.01,1.171,0.0086,< LOD,0.0001,0.0005,0.0002,0.0013,0.0003,0.0005,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0146,0.0005,< LOD,0.0001,< LOD,0.0014,0.2129,0.029,< LOD,0.0001,< LOD,0.0008,Passed,,,,,,
5601,1/1/2006 14:29,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4441,0.5459,0.3541,0.0389,1.3515,0.0367,0.0095,0.0062,0.0598,0.0028,0.0634,0.013,0.1021,0.002,26.5812,0.1652,0.0006,0.0003,0.0001,0,< LOD,0.0001,0.3537,0.0101,1.1716,0.0086,< LOD,0.0001,0.0005,0.0002,0.0016,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0148,0.0005,< LOD,0.0001,< LOD,0.0014,0.1832,0.0289,< LOD,0.0001,< LOD,0.0008,Passed,,,,,,
5602,1/1/2006 14:30,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.2339,0.5512,0.3255,0.0387,1.3575,0.0367,0.0071,0.0062,0.059,0.0028,0.0564,0.013,0.0953,0.002,25.9661,0.1606,0.0007,0.0003,0.0001,0,< LOD,0.0001,0.3453,0.0097,1.1358,0.0084,< LOD,0.0001,0.0005,0.0002,0.0015,0.0003,0.0004,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0142,0.0005,0.0001,0.0001,< LOD,0.0014,0.2168,0.0283,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
5603,1/1/2006 14:31,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.7014,0.5391,0.3335,0.038,1.3414,0.0365,0.0083,0.0061,0.0612,0.0029,0.0645,0.0131,0.1004,0.002,26.056,0.1616,0.0004,0.0003,0.0001,0,< LOD,0.0001,0.3393,0.0097,1.1523,0.0085,< LOD,0.0001,0.0006,0.0002,0.0016,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0144,0.0005,< LOD,0.0001,< LOD,0.0014,0.2038,0.0285,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
5604,1/1/2006 14:33,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.5856,0.5432,0.3417,0.0384,1.3482,0.0367,0.0095,0.0063,0.0579,0.0029,0.0548,0.0131,0.1003,0.002,26.8321,0.1661,0.0009,0.0003,0.0001,0,< LOD,0.0001,0.3576,0.0103,1.1792,0.0087,< LOD,0.0001,0.0005,0.0002,0.0017,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0148,0.0005,< LOD,0.0001,< LOD,0.0014,0.2083,0.0292,< LOD,0.0001,0.0012,0.0008,Passed,,,,,,
5605,1/1/2006 14:34,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.745,0.5511,0.3569,0.0392,1.3698,0.0369,0.0064,0.0062,0.0611,0.0029,0.0637,0.0131,0.1017,0.002,26.1063,0.1618,0.0004,0.0003,0.0002,0,< LOD,0.0001,0.3518,0.0099,1.1477,0.0085,< LOD,0.0001,0.0005,0.0002,0.0013,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0146,0.0005,< LOD,0.0001,< LOD,0.0014,0.2041,0.0287,0.0001,0.0001,0.0013,0.0007,Passed,,,,,,
5606,1/1/2006 14:35,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.2849,0.5373,0.3491,0.0387,1.3599,0.0368,0.0121,0.0062,0.0618,0.0029,0.0644,0.013,0.0993,0.002,26.3636,0.1631,0.0006,0.0003,0.0001,0,0.0002,0.0001,0.348,0.0099,1.1536,0.0085,< LOD,0.0001,0.0004,0.0002,0.0014,0.0003,0.0003,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0149,0.0005,< LOD,0.0001,< LOD,0.0014,0.1868,0.0282,< LOD,0.0001,< LOD,0.0008,Passed,,,,,,
5607,1/1/2006 14:37,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.5461,0.5631,0.3072,0.0388,1.3439,0.0368,< LOD,0.0062,0.0617,0.0029,0.0562,0.013,0.1027,0.002,26.7068,0.165,0.0005,0.0003,0.0002,0,0.0002,0.0001,0.3524,0.0101,1.1757,0.0086,< LOD,0.0001,0.0006,0.0002,0.0015,0.0003,0.0004,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0147,0.0005,< LOD,0.0001,0.0014,0.0014,0.1931,0.0289,< LOD,0.0001,< LOD,0.0008,Passed,,,,,,
5608,1/1/2006 14:38,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.2921,0.5459,0.3529,0.039,1.3499,0.0367,< LOD,0.0062,0.0603,0.0029,0.0526,0.0131,0.1006,0.002,26.4167,0.1637,0.0008,0.0003,0.0001,0,< LOD,0.0001,0.3564,0.01,1.1605,0.0086,< LOD,0.0001,0.0004,0.0002,0.0013,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0147,0.0005,< LOD,0.0001,< LOD,0.0014,0.2067,0.029,< LOD,0.0001,0.001,0.0008,Passed,,,,,,
5609,1/1/2006 14:39,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4499,0.5457,0.3568,0.0392,1.3729,0.037,< LOD,0.0061,0.0592,0.0029,0.0623,0.0132,0.1025,0.002,25.9128,0.1603,0.0006,0.0003,0.0001,0,< LOD,0.0001,0.3511,0.0098,1.1408,0.0084,< LOD,0.0001,0.0005,0.0002,0.0013,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0145,0.0005,< LOD,0.0001,0.0016,0.0014,0.2097,0.0279,< LOD,0.0001,0.0007,0.0007,Passed,,,,,,
5610,1/1/2006 14:40,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.7538,0.5467,0.3371,0.0384,1.3835,0.0371,0.0072,0.0063,0.0597,0.0029,0.0526,0.0131,0.0943,0.002,25.8783,0.1601,0.0004,0.0003,0.0001,0,< LOD,0.0001,0.3513,0.0098,1.1435,0.0084,< LOD,0.0001,0.0006,0.0002,0.0013,0.0003,0.0003,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0146,0.0005,< LOD,0.0001,< LOD,0.0014,0.1848,0.0281,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
5611,1/1/2006 14:42,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.8214,0.558,0.3372,0.039,1.3868,0.0374,< LOD,0.0062,0.0593,0.0029,0.0531,0.0131,0.0965,0.002,26.5544,0.1644,0.0007,0.0003,0.0001,0,< LOD,0.0001,0.3604,0.0102,1.1776,0.0086,< LOD,0.0001,0.0006,0.0002,0.0012,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.015,0.0005,< LOD,0.0001,< LOD,0.0014,0.17,0.0289,< LOD,0.0001,0.0012,0.0008,Passed,,,,,,
5612,1/1/2006 14:43,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.9927,0.5507,0.3194,0.0375,1.3876,0.0369,0.0094,0.0061,0.062,0.0028,0.0578,0.013,0.1062,0.002,26.7629,0.1654,0.0005,0.0003,0.0001,0,0.0002,0.0001,0.368,0.0104,1.1739,0.0087,< LOD,0.0001,0.0005,0.0002,0.0015,0.0003,0.0004,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0145,0.0005,< LOD,0.0001,< LOD,0.0014,0.2142,0.0289,0.0001,0.0001,< LOD,0.0008,Passed,,,,,,
5613,1/1/2006 14:44,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.815,0.5538,0.363,0.0389,1.3462,0.0366,0.0072,0.0062,0.0604,0.0029,0.0551,0.013,0.1003,0.002,26.6167,0.1645,0.0006,0.0003,0.0001,0,< LOD,0.0001,0.3561,0.0102,1.1724,0.0086,< LOD,0.0001,0.0006,0.0002,0.0012,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0148,0.0005,< LOD,0.0001,< LOD,0.0014,0.2028,0.029,0.0001,0.0001,< LOD,0.0008,Passed,,,,,,
5614,1/1/2006 14:46,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.9283,0.5483,0.3438,0.0385,1.3946,0.0372,0.0069,0.0062,0.0597,0.0029,0.0624,0.0131,0.1031,0.002,26.3883,0.1631,0.0004,0.0003,0.0001,0,< LOD,0.0001,0.3524,0.01,1.16,0.0085,< LOD,0.0001,0.0006,0.0002,0.0016,0.0003,0.0003,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0146,0.0005,< LOD,0.0001,< LOD,0.0014,0.1909,0.0286,< LOD,0.0001,< LOD,0.0008,Passed,,,,,,
5615,1/1/2006 14:47,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4585,0.5447,0.3486,0.039,1.3657,0.037,0.0079,0.0062,0.0603,0.0029,0.0631,0.0131,0.0959,0.002,25.913,0.1606,0.0003,0.0003,0.0001,0,< LOD,0.0002,0.3418,0.0097,1.1454,0.0084,< LOD,0.0001,0.0005,0.0002,0.0012,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0146,0.0005,< LOD,0.0001,< LOD,0.0014,0.2307,0.0282,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
5616,1/1/2006 14:48,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.1043,0.5363,0.3651,0.0391,1.3784,0.037,0.0064,0.0062,0.0602,0.0029,0.0593,0.0131,0.0998,0.002,26.4201,0.1633,0.0005,0.0003,0.0001,0,< LOD,0.0001,0.3393,0.0099,1.1673,0.0086,< LOD,0.0001,0.0005,0.0002,0.0013,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0144,0.0005,< LOD,0.0001,< LOD,0.0014,0.2141,0.0289,< LOD,0.0001,0.0008,0.0007,Passed,,,,,,
5617,1/1/2006 14:50,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.5635,0.5464,0.3929,0.0395,1.3707,0.0368,0.0118,0.0062,0.0622,0.0029,0.064,0.0131,0.1032,0.002,26.4649,0.1639,0.0006,0.0003,0.0001,0,0.0002,0.0001,0.3552,0.0101,1.1752,0.0086,< LOD,0.0001,0.0006,0.0002,0.0013,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0145,0.0005,< LOD,0.0001,< LOD,0.0014,0.2068,0.0288,< LOD,0.0001,0.0012,0.0008,Passed,,,,,,
5618,1/1/2006 14:51,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4557,0.5411,0.3575,0.0391,1.3317,0.0367,< LOD,0.0062,0.0581,0.0029,0.0554,0.0131,0.0994,0.002,26.2865,0.1623,0.0007,0.0003,0.0001,0,< LOD,0.0001,0.3507,0.0099,1.1553,0.0085,< LOD,0.0001,0.0006,0.0002,0.0014,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0149,0.0005,< LOD,0.0001,< LOD,0.0014,0.2096,0.0285,< LOD,0.0001,0.001,0.0007,Passed,,,,,,
5619,1/1/2006 14:52,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4784,0.5553,0.3436,0.039,1.3745,0.0369,0.0105,0.0062,0.061,0.0029,0.054,0.013,0.1036,0.002,26.4142,0.1629,0.0006,0.0003,0.0001,0,< LOD,0.0001,0.3589,0.01,1.1604,0.0085,< LOD,0.0001,0.0004,0.0002,0.0014,0.0003,< LOD,0.0003,< LOD,0.0001,0.0003,0.0003,< LOD,0.0004,0.014,0.0005,< LOD,0.0001,< LOD,0.0014,0.2081,0.0287,< LOD,0.0001,< LOD,0.0008,Passed,,,,,,
5620,1/1/2006 14:53,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.2277,0.5394,0.3375,0.0383,1.3924,0.0371,0.0071,0.0062,0.0601,0.0029,0.0592,0.0131,0.0996,0.002,26.2618,0.1623,0.0007,0.0003,0.0001,0,< LOD,0.0001,0.347,0.0098,1.1627,0.0085,< LOD,0.0001,0.0006,0.0002,0.0017,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0147,0.0005,< LOD,0.0001,< LOD,0.0014,0.1788,0.0286,0.0001,0.0001,< LOD,0.0007,Passed,,,,,,
5621,1/1/2006 14:55,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.9109,0.5577,0.3499,0.039,1.3619,0.0368,0.0123,0.0062,0.0622,0.0029,0.0606,0.0131,0.1028,0.002,26.1351,0.1615,0.0008,0.0003,0.0001,0,< LOD,0.0001,0.3491,0.0099,1.1496,0.0084,< LOD,0.0001,0.0005,0.0002,0.0014,0.0003,< LOD,0.0003,< LOD,0.0001,0.0003,0.0003,< LOD,0.0004,0.015,0.0005,< LOD,0.0001,< LOD,0.0014,0.2014,0.0286,< LOD,0.0001,0.001,0.0007,Passed,,,,,,
5622,1/1/2006 14:56,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.484,0.5425,0.3353,0.0384,1.3639,0.0368,< LOD,0.0061,0.0621,0.0029,0.0542,0.013,0.1015,0.002,26.4199,0.1629,0.0008,0.0003,0.0001,0,< LOD,0.0001,0.355,0.0099,1.1648,0.0085,< LOD,0.0001,0.0004,0.0002,0.0015,0.0003,< LOD,0.0003,< LOD,0.0001,0.0003,0.0003,< LOD,0.0004,0.0148,0.0005,< LOD,0.0001,0.0016,0.0014,0.2045,0.0286,< LOD,0.0001,0.0013,0.0007,Passed,,,,,,
5623,1/1/2006 14:58,Supervisor,mna 383,non-layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.6125,0.5534,0.3182,0.0385,1.4064,0.0376,< LOD,0.0063,0.0597,0.0029,0.0588,0.0132,0.1035,0.002,26.3217,0.1617,0.0006,0.0003,0.0001,0,< LOD,0.0001,0.358,0.01,1.1548,0.0085,< LOD,0.0001,0.0006,0.0002,0.0017,0.0003,0.0006,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0148,0.0005,< LOD,0.0001,< LOD,0.0014,0.2141,0.0284,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
